Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Middle East & North Africa,MEA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,61140000.08,61469999.25,81640000.88,90609997.98,96739999.08,113830000.2,86109997.99,88430000.76,96120000.16,87589998.82,84600001.77,109749998.8,114410000.8,129820001.2,212940000.9,221629999.2,291510002.8,241180002.7,295260001.8,314730000.8,373200000.3,171960000.4,386769996.7,308919998.8,289410002.7,248609995.5,302540002.6,489730000.4,474709999,483859989.5,770879980.5,1226039981,1167579967,348579998.8,409899987.8,416359996.3,674600015.7,621380009.9,215149996.8,264430007.1,191710002.8,377570002.9,194519999.1,299799996.7,279469999,2419989994,861440016.8,2747950041,2500390043,704099984.4,623859994.9,810929996.5,776250005,1255749997,1709460011,1684670022,2876769992,3258180018,3275510023,3285730019,3705100006,3506340028,3133099968,
Middle East & North Africa,MEA,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,9999.999776,0,0,359999.9938,1740000.056,170000.0037,3629999.924,3719999.982,6779999.93,8100000.063,14949999.82,15579999.94,22670000.55,21140000.11,27220000.27,20369999.41,42100000.35,21670000.08,26470000.72,24109999.34,43739999.05,22669999.71,61589998.3,40350000.65,32010000.38,20579999.77,16100000.17,44550001.07,101330001.7,80379999.71,90660001.4,114719999.9,61789998.2,54300000.7,53570000.97,93639998.23,143129999.3,42689999.34,33679999.81,29939999.84,28360000.11,29609999.96,29429999.47,85950000.88,126359998,445809999,102329998.8,136839999.8,282089997.6,125360000.2,123470004.7,149419998.5,164139999.4,301599998.7,321979996.8,398760002.8,301569999.4,420830007.6,431600004.2,393970004.1,432819994.8,486090005.5,343980006.8,
Middle East & North Africa,MEA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,9.677419355,5.295291123,8.976840152,,34.47563748,44.13276615,30.17118438,105.4659906,10.17383674,9.422018349,21.20437705,39.8704841,42.84544056,45.45658929,63.54078413,58.6641483,44.09649102,56.61217162,61.76264416,26.52486041,35.38202512,44.89038758,29.2247533,23.04259842,32.37162969,18.8404587,18.97190484,16.22077172,40.6648075,47.28687257,37.06218259,36.22204447,73.690577,45.57645721,41.33476174,46.63218095,67.40723204,42.77988538,60.00415507,47.87928916,38.71044337,28.79763311,27.55654625,12.82203673,18.04621217,20.43014151,18.02890101,
Middle East & North Africa,MEA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.26577849,46.7311293,32.9012538,32.2255485,51.44547357,45.72568851,48.0124193,46.08578404,46.14998433,47.2931828,125.1273671,181.1425523,170.6306007,152.4987638,
Middle East & North Africa,MEA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,,7328564462,7807048898,10638800654,11898123784,11941521504,10882418152,12756476574,13643244563,14479302197,14305624360,,,,20387298815,19947462675,20813831029,20124437093,17387281201,16596980753,17906789849,18368494012,19071785936,18944476116,19851772412,20690354168,23794087224,26571861189,30303437871,39454606766,41411531343,47012413883,53631686565,49109428218,56290561030,61237315580,68763941742,76037959469,86196571401,67272432705,69397113374,70344988556,70943603370,73329402853,74873423918,84692173272,83377404095,
Middle East & North Africa,MEA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,7903256154,10260605019,12696740543,18731449948,26142599900,26611842567,26734158658,23770260247,21561894727,23501698149,20540303250,22199359278,24117180368,28229811170,23216782827,21128734426,17619905813,15900075335,21358837261,21995296299,25161850807,25822610972,25808477756,26778573909,21283848891,17071339487,17383078539,22970254710,37256039246,60270584493,87185973255,88652907108,64471824298,59981731025,77959751289,80401630203,83328303313,89271787484,86475346044,83433115725,90931819944,95709972993,1.15373E+11,1.07295E+11,1.0654E+11,1.17511E+11,
Middle East & North Africa,MEA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.055943428,0.065395302,0.062590556,-0.030355989,0.133819499,0.004898406,0.114220903,0.062147098,0.043240386,0.037475764,0.083545859,0.213690913,0.458695118,0.365191851,0.03011481,0.093888888,0.409377939,0.139279818,0.090872003,0.078629284,0.491778995,0.166424137,0.043624083,0.255153419,0.642018772,0.023647827,0.41813856,0.04698451,1.462304692,1.71752273,2.998047789,2.90560342,2.579003727,0.624510991,1.180643026,1.039653164,0.467897841,1.078041315,1.002777417,1.314235562,1.540313056,1.09595128,1.225815623,1.370047545,0.903520393,1.33535351,1.955742374,2.07073906
Middle East & North Africa,MEA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,1.86009E+11,2.07572E+11,2.39166E+11,2.91368E+11,3.41868E+11,3.26338E+11,3.25595E+11,3.06067E+11,2.61879E+11,2.25221E+11,2.36028E+11,2.41182E+11,2.63275E+11,3.06571E+11,3.6594E+11,3.71402E+11,3.49539E+11,3.23416E+11,3.52789E+11,3.79913E+11,3.88183E+11,3.73783E+11,3.82266E+11,4.29147E+11,4.06859E+11,4.11361E+11,4.55775E+11,5.57191E+11,6.61703E+11,7.65416E+11,9.49412E+11,1.18161E+12,1.0386E+12,1.13526E+12,1.27011E+12,1.40626E+12,1.48634E+12,1.55472E+12,1.38886E+12,1.28031E+12,1.35708E+12,1.47044E+12,1.50667E+12,1.26254E+12,1.49667E+12,1.77799E+12,1.82312E+12
Middle East & North Africa,MEA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.153738557,9.411077106,9.276572493,8.758556575,9.028111813,9.158215726,9.12150774,10.00887471,9.491933353,10.87668282,10.52913902,,
Middle East & North Africa,MEA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,,14.62638708,16.51212879,16.76484899,14.71231605,16.41287417,14.88963502,14.99979657,14.19064486,12.44871902,10.41408194,11.88233528,12.07611748,13.10388247,13.17126857,20.83355678,20.73564369,18.1504354,15.92286437,14.82182901,14.41961806,15.00941616,14.33490968,14.40619459,14.84294684,,,,,18.18019984,18.89173126,19.71230377,18.75829247,20.17882935,18.2954934,16.02861739,15.45869375,15.57457974,17.11914272,18.5353807,18.05941931,19.27729149,19.03159364,19.19932509,15.80462876,16.4954908,17.6229155,
Middle East & North Africa,MEA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10622791.47,,,,,,,,,,10607030.35,,,,,,,,,,,,,,,10588423.49,,,,,,,,
Middle East & North Africa,MEA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.823507705,1.826906735,1.830302505,1.83370153,1.837100555,1.840499588,1.843898613,1.847297637,1.850696662,1.854095686,1.857494711,1.875103619,1.892712526,1.910352064,1.927962972,1.945570445,1.963169142,1.980774709,1.998381993,2.016441888,2.034056325,2.035530875,2.037005787,2.038516115,2.040013226,2.041487268,2.04137482,2.043352781,2.044740314,2.048129539,2.05089672,2.054079007,,
Middle East & North Africa,MEA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381.17636,,,,,,,,,,6415.684476,,,,,,,,,,,,,,,7774.068093,,,,,,,,
Middle East & North Africa,MEA,Land under cereal production (hectares),AG.LND.CREL.HA,,21185570,21691630,22391847,22420402,23546010,23182589,24064248,25199073,24244037,25107735,23314119,25488841,24888396,25567689,26174448,27044519,24337403,25201773,24843553,26171959,26442213,25688586,26555152,24564061,28435915,27364546,27809824,26914518,29110936,31049307,31290157,31956379,31109948,29240183,27644224,31212793,26349315,30313005,25792465,24753701,26279442,26762081,29395571,30117889,31066388,30064477,29948717,24298536,27992882,28086802,28060735,28583095,28807816,28117157,25857502,24860504,27256212,25220317,29673709,28800638,26120656,23857151,
Middle East & North Africa,MEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.75566061,25.74889077,25.77579196,25.78505594,25.80964114,25.81195713,25.87199488,25.90379529,25.96891042,26.04026092,26.23542815,26.42124232,26.47015071,26.48707536,26.40556981,26.43683587,26.43184756,26.40797489,26.51513464,26.41385398,26.09064664,26.16705163,26.25081973,26.77536092,27.27111417,27.73547308,28.25383054,28.78793682,29.21058984,29.68576272,29.87440129,30.04533838,30.77409464,31.44264466,32.073625,32.73560098,33.27505206,34.07284868,34.58979622,34.54107232,34.60534006,34.66582101,34.74057056,34.81569471,33.32205179,33.35795241,33.39640829,33.18276387,33.14417324,33.17759779,33.19408624,33.20924768,33.23164252,33.2289353,33.24596744,33.29657689,33.39352779,33.39170907,33.32467283,33.40606039,33.40621704,,
Middle East & North Africa,MEA,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.9,5.8,6.1,6.1,5.8,6.1,6.4,6.6,6.2,5.6,6.3,,
Middle East & North Africa,MEA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2487600000,2403700000,2176900000,2767100000,5594000000,6160700000,7383900000,8367980000,9886790000,8819690000,9705230000,11762550000,12459060000,22941850000,63967720000,58918200000,83582220000,90959090000,87264030000,1.3751E+11,2.09936E+11,2.31235E+11,1.85224E+11,1.51612E+11,1.40846E+11,1.26337E+11,93559127498,1.10475E+11,1.10834E+11,1.34035E+11,1.71888E+11,1.55462E+11,1.61217E+11,1.51583E+11,1.58509E+11,1.80808E+11,2.11479E+11,2.21122E+11,1.71048E+11,2.15733E+11,3.69009E+11,3.38042E+11,3.3889E+11,4.21687E+11,5.34015E+11,6.85625E+11,8.11071E+11,9.35443E+11,1.31096E+12,7.66627E+11,1.07361E+12,1.35309E+12,1.52533E+12,1.43298E+12,1.34121E+12,8.59612E+11,7.64704E+11,8.72266E+11,1.08963E+12,9.92535E+11,7.47276E+11,,,
Middle East & North Africa,MEA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,5.828911401,5.824354121,4.883090633,5.31964873,4.029317125,4.160241531,3.533363128,3.356007065,3.068842364,3.477559869,3.342630726,3.217669638,3.140124536,2.722840573,1.63962386,2.139831156,1.432481693,1.625499991,1.66238025,1.607373542,1.54820269,2.617639048,2.661831367,2.836522771,2.836035494,2.775316297,3.216164433,2.958073406,3.081160558,3.597729045,3.918878536,4.032073527,3.900004153,3.724487145,3.425856272,3.408263878,2.876282271,2.91934236,3.497185583,2.826245571,3.483183169,4.199923353,4.688972133,4.573307695,5.054507937,4.124631606,4.122603437,5.236604832,6.151670264,7.545442806,6.758779389,4.037619206,4.078584286,4.17029245,4.157249379,4.427408274,4.36352369,4.645919769,3.714952936,4.092774193,4.50236341,,,
Middle East & North Africa,MEA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,8.642868628,6.835295586,7.832238504,7.480756026,12.1737576,10.49069099,9.856579856,9.521652776,10.52040146,7.044465282,8.541580158,8.825382251,8.952601561,8.875221484,9.821797619,10.50794152,8.800531979,8.148828226,8.232051625,8.139871096,9.053158136,12.89828187,14.85273274,15.9219518,15.36467518,14.91823278,11.87879717,13.19447476,13.75721509,13.01911768,13.53348157,13.0434942,14.62923881,14.80807554,15.00908713,15.1144799,16.67924677,18.11947907,17.90525502,18.03403492,26.33101741,26.13405299,26.24558551,27.49623629,28.28131779,29.01807438,30.28293402,29.80379842,30.64731834,31.34339688,32.72735528,35.44755556,34.97035422,35.69557963,36.81006758,36.77724234,36.29532808,37.72223309,38.18785078,39.28964145,40.19540913,,,
Middle East & North Africa,MEA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,2.236710585,2.85899354,,,,,,,,,,,,31.69935188,26.42018448,21.1729964,,,,,,2.235005136,1.971564887,2.191411871,1.625919439,1.539373853,1.273508391,1.821127534,1.452461409,1.284439031,1.579994769,1.363873701,1.616997248,1.722414585,2.114864511,2.063588903,2.402025473,3.274067863,3.422980596,3.637897244,3.761637575,3.310209635,3.534380538,4.259267784,,
Middle East & North Africa,MEA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,74.22415119,,,81.80021414,80.0278527,,,,,,,,,,,,46.74559636,49.40497611,48.15413008,,,,,,77.44641328,79.3917789,78.83987154,66.32229398,63.42943383,67.32493101,67.64285607,71.27000756,70.86424981,70.38296043,60.94234051,65.29703166,66.32022961,61.88786211,66.72049593,64.13404387,56.60346129,55.64728181,55.57914782,64.995107,65.58729339,62.43409655,66.18283943,,
Middle East & North Africa,MEA,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.95439812,39.72700966,38.8550672,36.35378118,35.67442415,33.55447699,32.59725418,32.56170404,32.98526072,38.25994334,34.50911116,,
Middle East & North Africa,MEA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,3.503438826,3.63756545,2.230704965,3.876980595,3.807089925,4.302535813,3.483213236,3.104899863,3.403625279,3.085001888,3.304802401,3.37958864,3.392405764,2.392121429,2.416546654,1.950424533,1.164744764,0.915965632,1.195190876,1.625920882,1.643964371,1.304027644,1.354562877,1.373675187,1.877884101,1.949856031,1.497861663,1.770730718,1.552954161,2.17146301,1.979385146,1.695108182,1.892012348,1.961227734,2.279456341,2.089326397,1.969921389,1.956539129,1.510876212,1.468294751,2.394902009,2.555070478,2.820141902,2.663664967,3.09938807,2.08392,2.234054735,2.995063603,3.644873766,4.17736303,3.644608822,2.07491019,1.986950689,1.895134304,1.685959331,1.34748592,1.232857974,1.497915727,1.620598835,1.597036102,1.569724582,,,
Middle East & North Africa,MEA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2.291183354,2.5192739,2.978961611,2.676856567,2.379841804,2.790633981,2.662810119,2.597763384,2.404877133,2.686937128,2.721375298,2.149133188,2.08020352,1.623978492,2.056732025,2.025750379,2.443581453,2.000493768,1.728946484,1.72249736,1.428889032,1.358424552,1.278756987,1.571651625,1.565751611,1.541987003,1.586753505,1.558002999,1.664198859,1.710414025,1.558346026,1.634871049,1.838482722,2.210189716,2.290910585,2.417278147,2.591866212,2.563566903,2.645776287,3.103616449,2.908680258,3.071347262,3.431488322,4.074403417,4.393846976,4.567043008,4.439084441,4.50799332,4.752373271,4.949533551,5.398596548,6.261923368,5.707770908,4.926685081,4.457864974,4.520865792,4.678768531,5.170932101,5.690182376,6.666667791,6.586032804,,,
Middle East & North Africa,MEA,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,0.964061035,0.939531191,1.417749435,1.244738304,1.438744941,1.659946075,2.674010161,2.262554392,2.102293988,1.876068454,1.999220482,2.230754471,1.996542896,1.765751925,2.153928485,1.614604747,1.487432125,1.680114805,1.632474825,1.657167848,1.685415354,1.697326448,1.496857415,1.533615983,1.562764047,1.71200071,1.977456137,2.465072652,2.826413638,3.25656266,3.438687275,3.698474882,4.280376075,4.868054329,4.884926478,5.58455108,5.634739187,5.688920329,6.023823641,6.211444144,7.021823199,7.140981544,7.743491393,8.32232644,8.433223795,9.318016622,10.02757336,10.90957158,12.03276441,11.8787447,11.90813356,12.74865186,14.76389482,12.66011755,14.13861621,15.24533821,14.90744602,19.33157938,17.97430601,19.45959244,20.18997544,,,
Middle East & North Africa,MEA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,4.582366708,4.385448907,3.33902496,5.722450127,6.240802544,7.579680187,5.90270243,5.515569855,5.767602719,5.019596621,5.539749894,5.881115387,6.121955705,5.384859592,7.411559346,5.698486084,7.301312848,6.091101782,3.364141112,6.368565418,6.991122953,8.390736071,6.295293568,5.45207679,6.396611385,7.107316231,6.51998907,6.989172607,6.835181358,8.252886899,7.921327212,7.003150846,7.034541221,7.701951085,7.957500027,7.547776164,7.694919815,8.04405892,7.379204346,7.694253333,8.362594093,9.149275146,9.707721183,10.18396195,11.10618525,10.73269878,11.6417014,11.70955647,12.4907741,12.5111192,13.11691634,12.10432452,11.85569286,12.24026419,11.62008456,10.64178856,11.32123112,12.25540089,12.31217225,12.17264515,12.25857433,,,
Middle East & North Africa,MEA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87369776,,5.46891414,5.050863273,,,,7.366395855,5.00496683,5.15103128,5.903364718,5.783281808,9.305503288,8.398347126,8.272943511,8.960940525,8.447499926,,
Middle East & North Africa,MEA,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94,,17.32,32.41,12.13,32.11,23.32,14.43,27.36,17.39,22.32,15.15,17.33,13.63,11.13,12.66,11.25,10.79,11.76,10.99,11.1,10.9,9.06,7.94,8.63,8.27,8.39,8.28,,,,,,
Middle East & North Africa,MEA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16,,66.48,86.01,87.22,72.49,91.48,82.24,82.16,87.97,91.97,91.98,94.56,91.29,92.02,90.05,91.3,92.04,90.35,95.03,92.08,91.36,9.03,,,,,,
Middle East & North Africa,MEA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51617139198,60481283899,74195207620,76053608477,77572936972,85447234513,84083553689,89023883421,97111990629,1.08809E+11,1.10991E+11,1.11679E+11,1.16785E+11,1.14516E+11,1.21507E+11,,,,
Middle East & North Africa,MEA,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80626989.2,83145581.49,90007073.63,99102298.55,115019778.3,113027486.5,130361782.1,111858609.8,124595751.5,125860611.7,133162231.8,126208646.1,119350820.6,127054293.5,139804138,152571280,,,,
Middle East & North Africa,MEA,Urban population growth (annual %),SP.URB.GROW,,4.814692183,4.882146957,4.900124702,4.966222535,5.007963548,4.853485867,4.752325041,4.698689825,4.719544694,4.728179582,4.616529099,4.588820385,4.659148942,4.590773616,4.652239354,5.03343245,4.865841797,4.198078557,4.235834882,4.587140269,4.855419064,4.764084341,4.476121785,4.459296763,4.332010157,4.282088985,4.037690882,3.738848517,3.63269965,4.279954093,3.470541875,3.648242453,3.117564977,2.907935838,2.837017409,2.759553945,2.762403907,2.757391875,2.740447157,2.736540158,2.716085825,2.511271871,2.460359548,2.603341718,2.831133759,3.066069745,3.126678947,3.142222829,3.092849982,2.847413893,2.437313459,2.410279645,2.652693654,2.708773565,2.695858125,2.453630659,2.267768254,2.279645281,2.20458512,1.812987515,1.674544789,1.898498123,1.955376755
Middle East & North Africa,MEA,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.26617932,,,,,,,,
Middle East & North Africa,MEA,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.43761252,49.42267869,49.39799121,49.37194055,49.34162443,49.30789577,49.28945155,49.28638756,49.27970569,49.27049113,49.260876,49.24955794,49.23871124,49.23230264,49.22489393,49.20190924,49.16945688,49.12937697,49.08009481,49.03497411,48.99795473,48.93547056,48.89404936,48.89549305,48.89271783,48.88634669,48.88046921,48.87599456,48.86802441,48.85443027,48.85376506,48.84212985,48.81781756,48.79478952,48.7754148,48.76503354,48.75038457,48.72685111,48.71059503,48.70300738,48.69945659,48.69907348,48.69635488,48.68665956,48.67721445,48.64865941,48.57386627,48.47222644,48.3695882,48.2863537,48.24735506,48.23250569,48.21940952,48.21148495,48.20374268,48.16982324,48.1294992,48.1215502,48.13271304,48.15989534,48.22481478,48.29095621,48.32702391,48.35858234
Middle East & North Africa,MEA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Age dependency ratio (% of working-age population),SP.POP.DPND,88.0045797,89.04587383,89.88832426,90.62451923,91.11196714,91.42432306,91.73002609,91.952627,92.04764584,92.04146707,91.99786252,91.92394182,91.82344463,91.65725414,91.40813047,91.32808975,91.45781822,91.361154,91.04850678,90.74950018,90.45332527,89.7637765,89.13328145,88.91307848,88.67818618,88.40195454,88.09150364,87.73911945,87.29437779,86.67951178,85.70639695,84.39046564,83.27859758,82.32422564,81.05847234,79.26880782,77.30858949,75.1857971,72.98634991,70.82523499,68.73303029,66.74053566,64.97150624,63.3292118,61.74375672,60.21275547,58.60534727,57.04560991,55.85666926,55.03370584,54.50451269,54.36365231,54.50135712,54.83240498,55.30574307,55.71784285,55.90661566,55.97022108,55.96441651,55.85877118,55.80083167,55.66752026,55.29339732,54.81148569
Middle East & North Africa,MEA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.593367975,0.590094439,0.589157007,0.588479696,0.58833284,0.588974656,0.585225452,0.576749928,0.568155733,0.560474865,0.554320415,0.549626619,0.545869931,0.542952617,0.540634828,0.539071708,0.539796486,0.542020981,0.543486342,0.54443169,0.544655901,0.54340378,0.540922849,0.537872749,0.534437706,0.531123288,0.527806718,0.52463947,0.521683317,0.519178587,0.516195889,0.515827758,0.51520476,0.516645115,0.521656884,0.530383928,0.546768926,0.569500428,0.587316463,0.599103228,0.60964008,0.619236326,0.628308715,0.636869717,0.645759279,0.654033837,0.660562613,0.666337366,0.671113603,0.674247763,0.675604707,0.676699115,0.677818988,0.678232105,0.677570367,0.677357836,0.67791933,0.679079166,0.682865648,0.691790779,0.70683694,0.726579327,0.751953758,0.784879538
